strAudioPath,text,operation1,operation2,operation equal?(%) 2543/2567=99.07%,service1,service2,service equal?(%) 2548/2567=99.26%,slots1,slots2,slots equal?(%) 2531/2567=98.60%,OnlyInNliResult1,OnlyInNliResult2,ValueDifferent,all equal?(%) 2530/2567=98.56%
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0409-02.pcm,我要去万利广场附近的停车场,QUERY,,False,mapU,,False,"{""slots"": {""landmark"": {""ori_loc"": ""万利广场"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""万利/POI_CORE/,万利广场/biz:poi/,广场/POI_TYPE/\""\n    }\n]""}, ""endLoc"": {""ori_loc"": ""停车场"", ""topic"": ""parking"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""停车场/biz:poi/,停车场/POI_TYPE/\""\n    }\n]""}, ""operation"": ""QUERY"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",,False,"slots.startLoc.ori_loc: CURRENT_ORI_LOC
slots.endLoc.ori_loc: 停车场
slots.landmark.ori_loc: 万利广场",,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0409-03.pcm,就万绿湖停车场吧,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0409-04.pcm,走红绿灯最少的线路,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0409-05.pcm,开始导航,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0410-01.pcm,帮我导航陕西盛威装饰城,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""陕西盛威装饰城"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""陕西/POI_DISTRICT/,陕西盛威装饰城/biz:poi/,盛威装饰城/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""陕西盛威装饰城""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0410-02.pcm,去附近有银行的装饰城,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""银行"", ""topic"": ""银行"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""银行/biz:poi/,银行/POI_TYPE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""银行""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0410-03.pcm,默认推荐,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0410-04.pcm,开始导航,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0411-01.pcm,去雅安市雨城区吧,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""雅安市雨城区"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""雅安市/CITY/,雅安市雨城区/biz:xzq/,雨城区/AREA/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""雅安市雨城区""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0411-02.pcm,查询峄城区附近的餐厅,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""landmark"": {""ori_loc"": ""峄城区"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""峄城区/biz:xzq/,峄城区/AREA/\""\n    }\n]""}, ""endLoc"": {""ori_loc"": ""餐厅"", ""topic"": ""餐厅"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""餐厅/biz:poi/,餐厅/POI_TYPE/\""\n    }\n]""}, ""operation"": ""QUERY"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""landmark"": {""ori_loc"": ""峄城区""}, ""endLoc"": {""ori_loc"": ""餐厅""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0411-03.pcm,选择离我最近的,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""landmark"": {""ori_loc"": ""峄城区"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""峄城区/biz:xzq/,峄城区/AREA/\""\n    }\n]""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""餐厅"", ""topic"": ""餐厅"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""餐厅/biz:poi/,餐厅/POI_TYPE/\""\n    }\n]""}, ""distanceDescr"": ""NEAREST"", ""operation"": ""QUERY""}}","{""slots"": {""landmark"": {""ori_loc"": ""峄城区""}, ""distanceDescr"": ""NEAREST"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""餐厅""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0411-04.pcm,走红绿灯少的路线,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""红绿灯少"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""红绿灯少/biz:poi/,红绿灯少/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""红绿灯少""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0411-05.pcm,导航,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0412-01.pcm,我要去全州村,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""全州村"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""全州村/biz:poi/,全州村/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""全州村""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0412-02.pcm,去甘泉新村西区八,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""甘泉新村西区八"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""甘泉/AREA/,甘泉新村西区八/biz:xzq_poi/,新村西区八/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""甘泉新村西区八""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0412-03.pcm,东门,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0412-04.pcm,出发吧,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0413-01.pcm,我想导航到射洪县汇星百货,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""射洪县汇星百货"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""射洪县/AREA/,射洪县汇星百货/biz:xzq_poi/,汇星百货/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""射洪县汇星百货""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0413-02.pcm,选择第二个,POS_RANK,POS_RANK,True,mapU,mapU,True,"{""slots"": {""operation"": ""POS_RANK"", ""posRank"": {""type"": ""SPOT"", ""offset"": ""2"", ""ref"": ""ZERO"", ""direct"": ""+""}}}","{""slots"": {""posRank"": {""ref"": ""ZERO"", ""type"": ""SPOT"", ""direct"": ""+"", ""offset"": ""2""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0413-03.pcm,走红绿灯最少的线路,ROUTE_PLAN,ROUTE_PLAN,True,mapU,mapU,True,"{""slots"": {""routeCondition"": ""LIGHT_LESS"", ""operation"": ""ROUTE_PLAN""}}","{""slots"": {""routeCondition"": ""LIGHT_LESS""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0413-04.pcm,导航啦,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0414-01.pcm,去盖州梁屯镇吧,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""盖州梁屯镇"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""盖州/AREA/,盖州梁屯镇/biz:xzq_poi/,梁屯镇/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""盖州梁屯镇""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0414-02.pcm,我要去的是梁屯镇村委会,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""梁屯镇村委会"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""梁屯镇村委会/biz:poi/,梁屯镇村委会/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""梁屯镇村委会""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0414-03.pcm,绵延村的,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0414-04.pcm,可以导航了,START_MAP,START_MAP,True,mapU,mapU,True,"{""slots"": {""insType"": ""START_MAP"", ""operation"": ""START_MAP""}}","{""slots"": {""insType"": ""START_MAP""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0415-01.pcm,帮我导航到于窝窝头,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""于窝窝头"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""于窝窝头/biz:poi/,于窝窝头/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""于窝窝头""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0415-02.pcm,我要去鱼窝头镇太石村市鱼路的那家,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""landmark"": {""ori_loc"": ""鱼窝头镇太石村市鱼路"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""鱼窝头镇太石村市鱼路/biz:poi/,鱼窝头镇太石村市鱼路/POI_CORE/\""\n    }\n]""}, ""endLoc"": {""ori_loc"": ""那家"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""那家/biz:poi/,那家/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""landmark"": {""ori_loc"": ""鱼窝头镇太石村市鱼路""}, ""endLoc"": {""ori_loc"": ""那家""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0415-03.pcm,对臼篮鲨鱼窝头二中,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0415-04.pcm,选最短的线路,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0415-05.pcm,可以导航了,START_MAP,START_MAP,True,mapU,mapU,True,"{""slots"": {""insType"": ""START_MAP"", ""operation"": ""START_MAP""}}","{""slots"": {""insType"": ""START_MAP""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0416-01.pcm,导航到砀山火车站,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""砀山火车站"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""砀山/POI_DISTRICT/,砀山火车站/biz:station/,火车站/STATION/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""砀山火车站""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0416-02.pcm,市站前路一号,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0416-03.pcm,直接导航到进站口,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0416-04.pcm,不是进口站是出口站,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0416-05.pcm,开始导航吧,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0417-01.pcm,我现在去呼和浩特市白塔机场,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""呼和浩特市白塔机场"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""呼和浩特市/CITY/,呼和浩特市白塔机场/biz:xzq_poi/,白塔/AREA/,机场/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""呼和浩特市白塔机场""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0417-02.pcm,到国际机场综合信息楼,,QUERY,False,,mapU,False,,"{""slots"": {""endLoc"": {""ori_loc"": ""国际机场综合信息楼""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,"slots.startLoc.ori_loc: CURRENT_ORI_LOC
slots.endLoc.ori_loc: 国际机场综合信息楼",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0417-03.pcm,选择信息楼停车场,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0417-04.pcm,走又是最短的路线,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""operation"": ""QUERY"", ""endLoc"": {""ori_loc"": ""呼和浩特市白塔机场"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""呼和浩特市/CITY/,呼和浩特市白塔机场/biz:xzq_poi/,白塔/AREA/,机场/POI_CORE/\""\n    }\n]""}, ""distanceDescr"": ""NEAREST"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""distanceDescr"": ""NEAREST"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""国际机场综合信息楼""}}}",False,,,"slots.endLoc.ori_loc: 呼和浩特市白塔机场, 国际机场综合信息楼",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0417-05.pcm,可以导航了,START_MAP,START_MAP,True,mapU,mapU,True,"{""slots"": {""insType"": ""START_MAP"", ""operation"": ""START_MAP""}}","{""slots"": {""insType"": ""START_MAP""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0418-01.pcm,我要到安徽省萧县黄口镇,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""安徽省萧县黄口镇"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""安徽省/PROVINCE/,安徽省萧县黄口镇/biz:xzq_poi/,萧县/AREA/,黄口镇/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""安徽省萧县黄口镇""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0418-02.pcm,到镇政府,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""镇政府"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""镇政府/biz:poi/,镇政府/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""镇政府""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0418-03.pcm,我要走经过银行的线路,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0418-04.pcm,可以导航了,START_MAP,START_MAP,True,mapU,mapU,True,"{""slots"": {""insType"": ""START_MAP"", ""operation"": ""START_MAP""}}","{""slots"": {""insType"": ""START_MAP""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0419-01.pcm,我要去滦南县政府,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""滦南县政府"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""滦南县/AREA/,滦南县政府/biz:xzq_poi/,政府/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""滦南县政府""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0419-02.pcm,去滦南县政府残疾人工作委员会,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""keyword"": {""ori_loc"": ""滦南县政府残疾人工作委员会"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""滦南县/AREA/,滦南县政府残疾人工作委员会/biz:xzq_poi/,政府残疾人工作委员会/POI_CORE/\""\n    }\n]""}, ""endLoc"": {""ori_loc"": ""滦南县政府"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""滦南县/AREA/,滦南县政府/biz:xzq_poi/,政府/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""滦南县政府""}, ""keyword"": {""ori_loc"": ""滦南县政府残疾人工作委员会""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0419-03.pcm,开始导航,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM"", ""operation"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0420-01.pcm,去哈尔滨火车站,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""哈尔滨火车站"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""哈尔滨/POI_DISTRICT/,哈尔滨火车站/biz:station/,火车站/STATION/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""哈尔滨火车站""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0420-02.pcm,好像是哈成路的那个车站吧,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0420-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0420-04.pcm,走经过加油站的线路,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0420-05.pcm,开始导航,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0421-01.pcm,我想导航到成都火车北站,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""成都火车北站"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""成都/CITY/,成都火车北站/biz:xzq_poi/,火车北站/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""成都火车北站""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0421-02.pcm,选择第四个,POS_RANK,POS_RANK,True,mapU,mapU,True,"{""slots"": {""operation"": ""POS_RANK"", ""posRank"": {""type"": ""SPOT"", ""offset"": ""4"", ""ref"": ""ZERO"", ""direct"": ""+""}}}","{""slots"": {""posRank"": {""ref"": ""ZERO"", ""type"": ""SPOT"", ""direct"": ""+"", ""offset"": ""4""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0421-03.pcm,不走高架,ROUTE_PLAN,ROUTE_PLAN,True,mapU,mapU,True,"{""slots"": {""routeCondition"": ""NOT_HIGH_FIRST"", ""operation"": ""ROUTE_PLAN""}}","{""slots"": {""routeCondition"": ""NOT_HIGH_FIRST""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0421-04.pcm,可以导航了,START_MAP,START_MAP,True,mapU,mapU,True,"{""slots"": {""insType"": ""START_MAP"", ""operation"": ""START_MAP""}}","{""slots"": {""insType"": ""START_MAP""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0422-01.pcm,帮我导航到西安市红会医院,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""西安市红会医院"", ""topic"": ""医院"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""西安市/CITY/,西安市红会医院/biz:xzq_poi/,红会/POI_CORE/,医院/POI_TYPE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""西安市红会医院""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0422-02.pcm,我要去南郭路76号,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""keyword"": {""ori_loc"": ""南郭路76号"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""南郭路/ROAD/,南郭路76号/biz:street/,76号/ROAD_NUM/\""\n    }\n]""}, ""endLoc"": {""ori_loc"": ""西安市红会医院"", ""topic"": ""医院"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""西安市/CITY/,西安市红会医院/biz:xzq_poi/,红会/POI_CORE/,医院/POI_TYPE/\""\n    }\n]""}, ""operation"": ""QUERY"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""西安市红会医院""}, ""keyword"": {""ori_loc"": ""南郭路76号""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0422-03.pcm,到中医骨科康复病区,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""中医骨科康复病区"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""中医骨科康复病区/biz:poi/,中医骨科康复病区/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""中医骨科康复病区""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0422-04.pcm,选择经过银行的线路,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0422-05.pcm,导航吧,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0423-01.pcm,出发到河北省保定市白沟镇,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""河北省保定市白沟镇"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""河北省/PROVINCE/,河北省保定市白沟镇/biz:xzq_poi/,保定市/CITY/,白沟镇/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""河北省保定市白沟镇""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
