pcm,,,,SpeechEnd_time,SR_result_type,SR_response_time,,error_code,ISR_Result,,SR_full_result,vadSpeechStart,vadSpeechEnd,stop_appendAudioData_type
/data/AIUI/sr/600/0353-02.pcm,,,,0,,0,,0,"",,"",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0131-02.pcm,,,,0,MSG_Result,-3831,,0,"我不想听歌了换一个故事电台吧",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb924f701007c"",""text"":""我不想听歌了换一个故事电台吧"",""uuid"":""atn004c5fc5@un39d00cb924fc6f2601""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0131-03.pcm,,,,0,MSG_Result,-2034,,0,"保存这个电台",,"{""intent"":{""array_index"":0,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""demand_semantic"":{""operation"":""SAVE"",""service"":""radio""},""dialog_stat"":""dataInvalid"",""engine_time"":7.122,""operation"":""SAVE"",""orig_semantic"":{""slots"":{""operation"":""SAVE""}},""rc"":0,""score"":1,""semantic"":{""slots"":{""operation"":""SAVE""}},""service"":""radio"",""sid"":""cid6f18a71e@ch00b00cb924fc01007d"",""state"":{""fg::musicX::default::paused"":{""insType"":""1"",""state"":""paused""}},""text"":""保存这个电台"",""uuid"":""atn004c5fd9@un39d00cb924ff6f2601""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0136-04.pcm,,,,0,MSG_Result,-3558,,0,"我要把这首歌分享到朋友圈",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb924ff01007e"",""text"":""我要把这首歌分享到朋友圈"",""uuid"":""atn004c5fef@un1c230cb925036f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0252-02.pcm,,,,0,MSG_Result,-3116,,0,"打开广播101点幺",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb9250401007f"",""text"":""打开广播101点幺"",""uuid"":""atn004c600f@un1c230cb925086f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0252-03.pcm,,,,0,MSG_Result,-2662,,0,"换个音乐广播",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb92508010080"",""text"":""换个音乐广播"",""uuid"":""atn004c6023@un39d00cb9250c6f2601""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0252-05.pcm,,,,0,MSG_Result,-2310,,0,"关闭音乐广播",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb9250c010081"",""text"":""关闭音乐广播"",""uuid"":""atn004c6035@un39d00cb9250f6f2601""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0275-01.pcm,,,,0,MSG_Result,-1790,,0,"打开收音机",,"{""intent"":{""array_index"":0,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""demand_semantic"":{""insType"":""PLAY_RADIO"",""operation"":""INSTRUCTION"",""service"":""radio""},""dialog_stat"":""dataInvalid"",""engine_time"":6.559,""operation"":""INSTRUCTION"",""orig_semantic"":{""slots"":{""insType"":""PLAY_RADIO"",""operation"":""INSTRUCTION""}},""rc"":0,""score"":1,""semantic"":{""slots"":{""insType"":""PLAY"",""operation"":""INSTRUCTION""}},""service"":""radio"",""sid"":""cid6f18a71e@ch00b00cb9250f010082"",""state"":{""fg::musicX::default::paused"":{""insType"":""1"",""state"":""paused""}},""text"":""打开收音机"",""uuid"":""atn004c6047@un1c230cb925126f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0275-03.pcm,,,,0,MSG_Result,-1825,,0,"关闭收音机",,"{""intent"":{""array_index"":0,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""demand_semantic"":{""insType"":""CLOSE_RADIO"",""operation"":""INSTRUCTION"",""service"":""radio""},""dialog_stat"":""dataInvalid"",""engine_time"":3.531,""operation"":""INSTRUCTION"",""orig_semantic"":{""slots"":{""insType"":""CLOSE_RADIO"",""operation"":""INSTRUCTION""}},""rc"":0,""score"":1,""semantic"":{""slots"":{""insType"":""CLOSE"",""operation"":""INSTRUCTION""}},""service"":""radio"",""sid"":""cid6f18a71e@ch00b00cb92512010083"",""state"":{""fg::musicX::default::paused"":{""insType"":""1"",""state"":""paused""}},""text"":""关闭收音机"",""uuid"":""atn004c605a@un39d00cb925156f2601""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0275-04.pcm,,,,0,MSG_Result,-2267,,0,"重新打开收音机",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb92515010084"",""text"":""重新打开收音机"",""uuid"":""atn004c6067@un39d00cb925186f2601""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0309-01.pcm,,,,0,MSG_Result,-2585,,0,"FM103.75",,"{""intent"":{""array_index"":0,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""demand_semantic"":{""code"":""103.7"",""service"":""radio"",""waveband"":""fm""},""dialog_stat"":""dataInvalid"",""engine_time"":6.131,""operation"":""LAUNCH"",""orig_semantic"":{""slots"":{""code"":""103.7"",""waveband"":""fm""}},""rc"":0,""score"":0.875,""semantic"":{""slots"":{""code"":""103.7"",""operation"":""LAUNCH"",""waveband"":""fm""}},""service"":""radio"",""sid"":""cid6f18a71e@ch00b00cb92519010085"",""state"":{""fg::musicX::default::paused"":{""insType"":""1"",""state"":""paused""}},""text"":""FM103.75"",""uuid"":""atn004c607f@un39d00cb9251c6f2601""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0309-03.pcm,,,,0,MSG_Result,-1875,,0,"不听啦关闭广播",,"{""intent"":{""array_index"":0,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""demand_semantic"":{""name"":""啦关闭广播"",""nameOrig"":""啦关闭广播"",""operation"":""LAUNCH"",""service"":""radio""},""dialog_stat"":""dataInvalid"",""engine_time"":5.558,""operation"":""LAUNCH"",""orig_semantic"":{""slots"":{""name"":""啦关闭广播"",""nameOrig"":""啦关闭广播"",""operation"":""LAUNCH""}},""rc"":0,""score"":0.8142857551574707,""semantic"":{""slots"":{""name"":""啦关闭广播"",""nameOrig"":""啦关闭广播"",""operation"":""LAUNCH""}},""service"":""radio"",""sid"":""cid6f18a71e@ch00b00cb9251d010086"",""state"":{""fg::musicX::default::paused"":{""insType"":""1"",""state"":""paused""}},""text"":""不听啦关闭广播"",""uuid"":""atn004c6086@un1c230cb925206f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0310-01.pcm,,,,0,MSG_Result,-1560,,0,"我要听广播",,"{""intent"":{""array_index"":0,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""demand_semantic"":{""insType"":""PLAY_RADIO"",""operation"":""INSTRUCTION"",""service"":""radio""},""dialog_stat"":""dataInvalid"",""engine_time"":4.979,""operation"":""INSTRUCTION"",""orig_semantic"":{""slots"":{""insType"":""PLAY_RADIO"",""operation"":""INSTRUCTION""}},""rc"":0,""score"":1,""semantic"":{""slots"":{""insType"":""PLAY"",""operation"":""INSTRUCTION""}},""service"":""radio"",""sid"":""cid6f18a71e@ch00b00cb92520010087"",""state"":{""fg::musicX::default::paused"":{""insType"":""1"",""state"":""paused""}},""text"":""我要听广播"",""uuid"":""atn004c608e@un1c230cb925226f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0310-02.pcm,,,,0,MSG_Result,-2379,,0,"就听合肥交通广播吧",,"{""intent"":{""array_index"":0,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""demand_semantic"":{""name"":""合肥交通广播"",""nameOrig"":""合肥交通广播"",""operation"":""LAUNCH"",""service"":""radio""},""dialog_stat"":""dataInvalid"",""engine_time"":5.874,""operation"":""LAUNCH"",""orig_semantic"":{""slots"":{""name"":""合肥交通广播"",""nameOrig"":""合肥交通广播"",""operation"":""LAUNCH""}},""rc"":0,""score"":0.8888888955116272,""semantic"":{""slots"":{""name"":""合肥人民广播电台交通广播"",""nameOrig"":""合肥交通广播"",""operation"":""LAUNCH""}},""service"":""radio"",""sid"":""cid6f18a71e@ch00b00cb92523010088"",""state"":{""fg::musicX::default::paused"":{""insType"":""1"",""state"":""paused""}},""text"":""就听合肥交通广播吧"",""uuid"":""atn004c60a9@un1c230cb925266f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0310-03.pcm,,,,0,MSG_Result,-1288,,0,"暂停",,"{""intent"":{""array_index"":1,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""data"":{""result"":[]},""demand_semantic"":{},""engine_time"":15.137,""operation"":""INSTRUCTION"",""orig_semantic"":{""slots"":null},""rc"":0,""score"":1,""search_semantic"":{""service"":""video""},""semantic"":{""slots"":{""insType"":""PAUSE"",""operation"":""INSTRUCTION""}},""service"":""video"",""sid"":""cid6f18a71e@ch00b00cb92526010089"",""state"":{""fg::musicX::default::paused"":{""insType"":""1"",""state"":""paused""}},""text"":""暂停"",""uuid"":""atn004c60b1@un1c230cb925296f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0311-01.pcm,,,,0,MSG_Result,-1570,,0,"打开电台",,"{""intent"":{""array_index"":0,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""demand_semantic"":{""insType"":""PLAY_RADIO"",""operation"":""INSTRUCTION"",""service"":""radio""},""dialog_stat"":""dataInvalid"",""engine_time"":4.79,""operation"":""INSTRUCTION"",""orig_semantic"":{""slots"":{""insType"":""PLAY_RADIO"",""operation"":""INSTRUCTION""}},""rc"":0,""score"":1,""semantic"":{""slots"":{""insType"":""PLAY"",""operation"":""INSTRUCTION""}},""service"":""radio"",""sid"":""cid6f18a71e@ch00b00cb9252901008a"",""state"":{""fg::musicX::default::paused"":{""insType"":""1"",""state"":""paused""}},""text"":""打开电台"",""uuid"":""atn004c60c5@un1c230cb9252b6f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0311-02.pcm,,,,0,MSG_Result,-1995,,0,"不要这个电台换一个",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb9252c01008b"",""text"":""不要这个电台换一个"",""uuid"":""atn004c60da@un1c230cb9252f6f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0312-01.pcm,,,,0,MSG_Result,-1552,,0,"搜索电台",,"{""intent"":{""array_index"":0,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""demand_semantic"":{""insType"":""SEARCH_RADIO"",""operation"":""INSTRUCTION"",""service"":""radio""},""dialog_stat"":""dataInvalid"",""engine_time"":5.397,""operation"":""INSTRUCTION"",""orig_semantic"":{""slots"":{""insType"":""SEARCH_RADIO"",""operation"":""INSTRUCTION""}},""rc"":0,""score"":1,""semantic"":{""slots"":{""insType"":""SEARCH"",""operation"":""INSTRUCTION""}},""service"":""radio"",""sid"":""cid6f18a71e@ch00b00cb9252f01008c"",""state"":{""fg::musicX::default::paused"":{""insType"":""1"",""state"":""paused""}},""text"":""搜索电台"",""uuid"":""atn004c60ed@un1c230cb925326f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0312-02.pcm,,,,0,MSG_Result,-1870,,0,"选择新闻电台",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb9253201008d"",""text"":""选择新闻电台"",""uuid"":""atn004c60f3@un39d00cb925356f2601""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0312-03.pcm,,,,0,MSG_Result,-1589,,0,"开始播放",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb9253501008e"",""text"":""开始播放"",""uuid"":""atn004c6111@un1c230cb925386f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0313-01.pcm,,,,0,MSG_Result,-1859,,0,"电台八九.9",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb9253801008f"",""text"":""电台八九.9"",""uuid"":""atn004c6121@un1c230cb9253b6f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0343-01.pcm,,,,0,MSG_Result,-1581,,0,"我要定个闹钟",,"{""intent"":{""answer"":{""text"":""您想定几点的闹钟呢""},""array_index"":0,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""data"":{""procCode"":0,""result"":[]},""demand_semantic"":{""name"":""clock"",""operation"":""CREATE"",""service"":""scheduleX""},""dialog_stat"":""dataInvalid"",""engine_time"":6.695,""operation"":""CREATE"",""orig_semantic"":{""slots"":{""name"":""clock"",""operation"":""CREATE""}},""rc"":0,""score"":1,""search_semantic"":{""name"":""clock"",""operation"":""CREATE"",""reserved.createDate"":""2017-07-06 14:31:26"",""reserved.procCode"":0,""service"":""scheduleX""},""semantic"":{""slots"":{""name"":""clock"",""operation"":""CREATE""}},""service"":""scheduleX"",""sid"":""cid6f18a71e@ch00b00cb9253b010090"",""state"":{""fg::scheduleX::default::clockUnfinished"":{""name"":""1"",""operation"":""1"",""state"":""clockUnfinished""}},""text"":""我要定个闹钟"",""used_state"":{""name"":""1"",""operation"":""1"",""state"":""clockUnfinished"",""state_key"":""fg::scheduleX::default::clockUnfinished""},""uuid"":""atn004c6126@un39d00cb9253e6f2601""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0343-02.pcm,,,,0,MSG_Result,-2589,,0,"那种体验时间是明天上午9点",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb9253e010091"",""text"":""那种体验时间是明天上午9点"",""uuid"":""atn004c6149@un1c230cb925426f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0343-04.pcm,,,,0,MSG_Result,-1255,,0,"确认",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb92542010092"",""text"":""确认"",""uuid"":""atn004c6153@un39d00cb925456f2601""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0344-01.pcm,,,,0,MSG_Result,-1377,,0,"提醒",,"{""intent"":{""answer"":{""text"":""告诉我提醒的内容吧""},""array_index"":0,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""data"":{""procCode"":0,""result"":[]},""demand_semantic"":{""name"":""reminder"",""operation"":""CREATE"",""service"":""scheduleX""},""dialog_stat"":""dataInvalid"",""engine_time"":6.682,""operation"":""CREATE"",""orig_semantic"":{""slots"":{""name"":""reminder"",""operation"":""CREATE""}},""rc"":0,""score"":1,""search_semantic"":{""name"":""reminder"",""operation"":""CREATE"",""reserved.createDate"":""2017-07-06 14:31:35"",""reserved.procCode"":0,""service"":""scheduleX""},""semantic"":{""slots"":{""name"":""reminder"",""operation"":""CREATE""}},""service"":""scheduleX"",""sid"":""cid6f18a71e@ch00b00cb92545010093"",""state"":{""fg::scheduleX::default::reminderUnfinished0"":{""name"":""1"",""operation"":""1"",""state"":""reminderUnfinished0""}},""text"":""提醒"",""used_state"":{""name"":""1"",""operation"":""1"",""state"":""reminderUnfinished0"",""state_key"":""fg::scheduleX::default::reminderUnfinished0""},""uuid"":""atn004c6165@un1c230cb925476f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0344-02.pcm,,,,0,MSG_Result,-2139,,0,"删除昨天设的提醒",,"{""intent"":{""answer"":{""text"":""暂不支持此功能,程序猿努力开发中~""},""array_index"":0,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""data"":{""procCode"":8002,""result"":[]},""demand_semantic"":{""content"":""设的"",""datetime.date"":""昨天"",""name"":""reminder"",""operation"":""CANCEL"",""service"":""scheduleX""},""dialog_stat"":""dataInvalid"",""engine_time"":163.905,""operation"":""CANCEL"",""orig_semantic"":{""slots"":{""content"":""设的"",""datetime.date"":""昨天"",""name"":""reminder"",""operation"":""CANCEL""}},""rc"":0,""score"":0.975000023841858,""search_semantic"":{""content"":""设的"",""datetime.date"":""昨天"",""name"":""reminder"",""operation"":""CANCEL"",""reserved.procCode"":8002,""service"":""scheduleX""},""semantic"":{""slots"":{""content"":""设的"",""datetime"":{""date"":""2017-07-05"",""dateOrig"":""昨天"",""type"":""DT_BASIC""},""name"":""reminder"",""operation"":""CANCEL""}},""service"":""scheduleX"",""sid"":""cid6f18a71e@ch00b00cb92548010094"",""state"":{""fg::scheduleX::default::reminderUnfinished0"":{""content"":""1"",""datetime.date"":""1"",""name"":""1"",""operation"":""1"",""state"":""reminderUnfinished0""}},""text"":""删除昨天设的提醒"",""used_state"":{""content"":""1"",""datetime.date"":""1"",""name"":""1"",""operation"":""1"",""state"":""reminderUnfinished0"",""state_key"":""fg::scheduleX::default::reminderUnfinished0""},""uuid"":""atn004c6171@un1c230cb9254b6f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0344-03.pcm,,,,0,MSG_Result,-3373,,0,"重新设置今天晚上9点聚餐的提醒",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb9254b010095"",""text"":""重新设置今天晚上9点聚餐的提醒"",""uuid"":""atn004c618d@un39d00cb925506f2601""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0344-04.pcm,,,,0,MSG_Result,-1283,,0,"确认",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb92551010096"",""text"":""确认"",""uuid"":""atn004c61a0@un1c230cb925536f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0352-01.pcm,,,,0,MSG_Result,-3419,,0,"查股票",,"{""intent"":{""array_index"":0,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""demand_semantic"":{},""engine_time"":2.858,""operation"":""QUERY"",""orig_semantic"":{""slots"":null},""rc"":0,""score"":1,""semantic"":{""slots"":{""operation"":""QUERY""}},""service"":""stock"",""sid"":""cid6f18a71e@ch00b00cb92553010097"",""state"":{""fg::scheduleX::default::reminderUnfinished0"":{""content"":""1"",""datetime.date"":""1"",""name"":""1"",""operation"":""1"",""state"":""reminderUnfinished0""}},""text"":""查股票"",""uuid"":""atn004c61b1@un39d00cb925566f2601""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0352-02.pcm,,,,0,MSG_Result,-2410,,0,"换成周凯线走势图",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb92557010098"",""text"":""换成周凯线走势图"",""uuid"":""atn004c61cb@un39d00cb9255a6f2601""}}",0,0,get MSG_SpeechEnd
/data/AIUI/sr/600/0353-01.pcm,,,,0,MSG_Result,-2680,,0,"查一下宝光股份的股票",,"{""intent"":{""array_index"":0,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""data"":{""result"":[{""closingPrice"":""13.190"",""currentPrice"":""13.210"",""highPrice"":""13.290"",""lowPrice"":""13.120"",""name"":""宝光股份"",""openingPrice"":""13.200"",""riseRate"":""0.15%"",""riseValue"":""0.020000458"",""stockCode"":""sh600379"",""updateDateTime"":""2017-07-06 14:31:56"",""url"":""http://stock1.sina.cn/prog/wapsite/stock/v2/daily.php?amp;img=1&code=sh600379""}]},""demand_semantic"":{},""engine_time"":13.507,""operation"":""QUERY"",""orig_semantic"":{""slots"":null},""rc"":0,""score"":1,""search_semantic"":{""service"":""stock""},""semantic"":{""slots"":{""category"":""sh"",""code"":""600379"",""name"":""宝光股份"",""operation"":""QUERY""}},""service"":""stock"",""sid"":""cid6f18a71e@ch00b00cb9255a010099"",""state"":{""fg::scheduleX::default::reminderUnfinished0"":{""content"":""1"",""datetime.date"":""1"",""name"":""1"",""operation"":""1"",""state"":""reminderUnfinished0""}},""text"":""查一下宝光股份的股票"",""uuid"":""atn004c61e5@un39d00cb9255e6f2601""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0354-01.pcm,,,,0,MSG_Result,-2412,,0,"查一下中国黄金的股票",,"{""intent"":{""array_index"":0,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""data"":{""result"":[{""closingPrice"":""11.620"",""currentPrice"":""11.640"",""highPrice"":""11.740"",""lowPrice"":""11.580"",""name"":""CHINAGOLDINTL"",""openingPrice"":""11.720"",""riseRate"":""0.172%"",""riseValue"":""0.020"",""stockCode"":""hk02099"",""updateDateTime"":""2017-07-06 14:09:00"",""url"":""http://stock1.sina.cn/prog/wapsite/stock/v2/hk_stock.php?code=02099""}]},""demand_semantic"":{},""engine_time"":16.003,""operation"":""QUERY"",""orig_semantic"":{""slots"":null},""rc"":0,""score"":1,""search_semantic"":{""service"":""stock""},""semantic"":{""slots"":{""category"":""hk"",""code"":""02099"",""name"":""中国黄金国际"",""operation"":""QUERY""}},""service"":""stock"",""sid"":""cid6f18a71e@ch00b00cb9255f01009a"",""state"":{""fg::scheduleX::default::reminderUnfinished0"":{""content"":""1"",""datetime.date"":""1"",""name"":""1"",""operation"":""1"",""state"":""reminderUnfinished0""}},""text"":""查一下中国黄金的股票"",""uuid"":""atn004c61fa@un39d00cb925626f2601""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0354-02.pcm,,,,0,MSG_Result,-2624,,0,"价格是涨了还是跌了",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb9256301009b"",""text"":""价格是涨了还是跌了"",""uuid"":""atn004c620a@un1c230cb925676f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0354-03.pcm,,,,0,MSG_Result,-2523,,0,"查看上个月的走势图",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb9256701009c"",""text"":""查看上个月的走势图"",""uuid"":""atn004c6227@un1c230cb9256a6f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0355-01.pcm,,,,0,MSG_Result,-1560,,0,"查一下股票",,"{""intent"":{""array_index"":0,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""demand_semantic"":{},""engine_time"":2.976,""operation"":""QUERY"",""orig_semantic"":{""slots"":null},""rc"":0,""score"":1,""semantic"":{""slots"":{""operation"":""QUERY""}},""service"":""stock"",""sid"":""cid6f18a71e@ch00b00cb9256b01009d"",""state"":{""fg::scheduleX::default::reminderUnfinished0"":{""content"":""1"",""datetime.date"":""1"",""name"":""1"",""operation"":""1"",""state"":""reminderUnfinished0""}},""text"":""查一下股票"",""uuid"":""atn004c623b@un1c230cb9256d6f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0355-02.pcm,,,,0,MSG_Result,-2242,,0,"就查科大讯飞的吧",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb9256e01009e"",""text"":""就查科大讯飞的吧"",""uuid"":""atn004c624b@un1c230cb925716f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0356-01.pcm,,,,0,MSG_Result,-2715,,0,"股票000720",,"{""intent"":{""array_index"":0,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""data"":{""result"":[{""closingPrice"":""5.040"",""currentPrice"":""5.170"",""highPrice"":""5.300"",""lowPrice"":""5.120"",""name"":""新能泰山"",""openingPrice"":""5.260"",""riseRate"":""2.58%"",""riseValue"":""0.13000011"",""stockCode"":""sz000720"",""updateDateTime"":""2017-07-06 14:32:21"",""url"":""http://stock1.sina.cn/prog/wapsite/stock/v2/daily.php?amp;img=1&code=sz000720""}]},""demand_semantic"":{},""engine_time"":13.543,""operation"":""QUERY"",""orig_semantic"":{""slots"":null},""rc"":0,""score"":1,""search_semantic"":{""service"":""stock""},""semantic"":{""slots"":{""category"":""sz"",""code"":""000720"",""name"":""*st能山"",""operation"":""QUERY""}},""service"":""stock"",""sid"":""cid6f18a71e@ch00b00cb9257201009f"",""state"":{""fg::scheduleX::default::reminderUnfinished0"":{""content"":""1"",""datetime.date"":""1"",""name"":""1"",""operation"":""1"",""state"":""reminderUnfinished0""}},""text"":""股票000720"",""uuid"":""atn004c6263@un39d00cb925756f2601""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0356-02.pcm,,,,0,MSG_Result,-2256,,0,"看一下股票的分时图",,"{""intent"":{""array_index"":0,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""demand_semantic"":{},""engine_time"":3.55,""operation"":""QUERY"",""orig_semantic"":{""slots"":null},""rc"":0,""score"":1,""semantic"":{""slots"":{""chartType"":""分时图"",""operation"":""QUERY""}},""service"":""stock"",""sid"":""cid6f18a71e@ch00b00cb925760100a0"",""state"":{""fg::scheduleX::default::reminderUnfinished0"":{""content"":""1"",""datetime.date"":""1"",""name"":""1"",""operation"":""1"",""state"":""reminderUnfinished0""}},""text"":""看一下股票的分时图"",""uuid"":""atn004c6276@un39d00cb925796f2601""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0357-01.pcm,,,,0,MSG_Result,-2211,,0,"查询中国移动的股票",,"{""intent"":{""array_index"":0,""cid"":""cid6f18a71e@ch00b00cb92270000000"",""data"":{""result"":[{""closingPrice"":""81.100"",""currentPrice"":""80.300"",""highPrice"":""80.750"",""lowPrice"":""80.200"",""name"":""CHINA MOBILE"",""openingPrice"":""80.700"",""riseRate"":""-0.986%"",""riseValue"":""-0.800"",""stockCode"":""hk00941"",""updateDateTime"":""2017-07-06 14:16:00"",""url"":""http://stock1.sina.cn/prog/wapsite/stock/v2/hk_stock.php?code=00941""}]},""demand_semantic"":{},""engine_time"":14.523,""operation"":""QUERY"",""orig_semantic"":{""slots"":null},""rc"":0,""score"":1,""search_semantic"":{""service"":""stock""},""semantic"":{""slots"":{""category"":""hk"",""code"":""00941"",""name"":""中国移动"",""operation"":""QUERY""}},""service"":""stock"",""sid"":""cid6f18a71e@ch00b00cb9257a0100a1"",""state"":{""fg::scheduleX::default::reminderUnfinished0"":{""content"":""1"",""datetime.date"":""1"",""name"":""1"",""operation"":""1"",""state"":""reminderUnfinished0""}},""text"":""查询中国移动的股票"",""uuid"":""atn004c628b@un39d00cb9257d6f2601""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0357-02.pcm,,,,0,MSG_Result,-2583,,0,"看一下昨天的交易情况吧",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb9257e0100a2"",""text"":""看一下昨天的交易情况吧"",""uuid"":""atn004c62a4@un1c230cb925826f2a01""}}",0,0,no MSG_SpeechEnd
/data/AIUI/sr/600/0357-03.pcm,,,,0,MSG_Result,-3396,,0,"再看一下网友对中国移动股票的分析",,"{""intent"":{""cid"":""cid6f18a71e@ch00b00cb92270000000"",""rc"":4,""sid"":""cid6f18a71e@ch00b00cb925820100a3"",""text"":""再看一下网友对中国移动股票的分析"",""uuid"":""atn004c62c7@un39d00cb925866f2601""}}",0,0,no MSG_SpeechEnd
