用户说法,user_data
腾讯视频更新,返回|主界面|通知栏|合肥|南京
把腾讯视频的亮度调高一点,返回|主界面|通知栏|合肥|南京
下载最新版本的网易云音乐,返回|主界面|通知栏|合肥|南京
我要打开网易云音乐,返回|主界面|通知栏|合肥|南京
调高网易云音乐的音量,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
调节网易云亮度为夜间模式,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
退出网易云音乐,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
请帮我打开微博,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
更新微博为最新版本,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|播放|下一首|播放列表
调节微博的皮肤亮度,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
退出微博,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
我要打开蓝牙,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|播放|下一首|播放列表
帮我退出蓝牙,返回|主界面|通知栏|网络|声音|显示|导航|语音|系统|行车|蓝牙|扫描|名称|小米手机|已配对|连接|热点|分享网络|移动数据
重新连接手机蓝牙,返回|主界面|通知栏|网络|声音|显示|导航|语音|系统|行车|蓝牙|扫描|名称|小米手机|已配对|连接|热点|分享网络|移动数据
后台运行手机蓝牙,返回|主界面|通知栏|网络|声音|显示|导航|语音|系统|行车|蓝牙|扫描|名称|小米手机|已配对|连接|热点|分享网络|移动数据
关闭手机蓝牙,返回|主界面|通知栏|网络|声音|显示|导航|语音|系统|行车|蓝牙|扫描|名称|小米手机|已配对|连接|热点|分享网络|移动数据
我要下载应用宝,返回|主界面|通知栏|网络|声音|显示|导航|语音|系统|行车|蓝牙|扫描|名称|小米手机|已配对|连接|热点|分享网络|移动数据
帮我打开应用宝,返回|主界面|通知栏|网络|声音|显示|导航|语音|系统|行车|蓝牙|扫描|名称|小米手机|已配对|连接|热点|分享网络|移动数据
卸载应用宝,返回|主界面|通知栏|网络|声音|显示|导航|语音|系统|行车|蓝牙|扫描|名称|小米手机|已配对|连接|热点|分享网络|移动数据
关闭后台应用宝,返回|主界面|通知栏|网络|声音|显示|导航|语音|系统|行车|蓝牙|扫描|名称|小米手机|已配对|连接|热点|分享网络|移动数据
帮我下载百度导航,返回|主界面|通知栏|网络|声音|显示|导航|语音|系统|行车|蓝牙|扫描|名称|小米手机|已配对|连接|热点|分享网络|移动数据
我要打开百度导航,返回|主界面|通知栏|网络|声音|显示|导航|语音|系统|行车|蓝牙|扫描|名称|小米手机|已配对|连接|热点|分享网络|移动数据
进入百度导航,返回|主界面|通知栏|网络|声音|显示|导航|语音|系统|行车|蓝牙|扫描|名称|小米手机|已配对|连接|热点|分享网络|移动数据
退出百度导航,返回|主界面|通知栏|网络|声音|显示|导航|语音|系统|行车|蓝牙|扫描|名称|小米手机|已配对|连接|热点|分享网络|移动数据
我要下载QQ浏览器,返回|主界面|通知栏|网络|声音|显示|导航|语音|系统|行车|蓝牙|扫描|名称|小米手机|已配对|连接|热点|分享网络|移动数据
打开QQ浏览器,返回|主界面|通知栏|网络|声音|显示|导航|语音|系统|行车|蓝牙|扫描|名称|小米手机|已配对|连接|热点|分享网络|移动数据
换个UC浏览器,返回|主界面|通知栏|网络|声音|显示|导航|语音|系统|行车|蓝牙|扫描|名称|小米手机|已配对|连接|热点|分享网络|移动数据
关闭QQ浏览器,返回|主界面|通知栏|网络|声音|显示|导航|语音|系统|行车|蓝牙|扫描|名称|小米手机|已配对|连接|热点|分享网络|移动数据
酷我音乐打开,返回|主界面|通知栏|网络|声音|显示|导航|语音|系统|行车|蓝牙|扫描|名称|小米手机|已配对|连接|热点|分享网络|移动数据
更新酷我音乐,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
调大酷我音乐的音量,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
调低酷我音乐屏幕亮度,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
关闭后台的酷我音乐,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
搜索百度视频,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
下载百度视频,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|播放|下一首|播放列表
打开百度视频,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|播放|下一首|播放列表
调低百度视频的亮度,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
退出百度视频,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
电子狗下载,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|播放|下一首|播放列表
把电子狗更新到最新版本,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|播放|下一首|播放列表
打开电子狗,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
找到电子狗的灵敏度调节,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|播放|下一首|播放列表
调节电子狗的皮肤亮度,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
下载一个搜狗输入法,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
卸载搜狗输入法,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|播放|下一首|播放列表
换个讯飞输入法,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
安装讯飞输入法,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|播放|下一首|播放列表
设置讯飞输入法为默认输入法,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|播放|下一首|播放列表
打开收音机,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
把收音机的音量调大一点,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|暂停|下一台|播放列表
关闭收音机,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|暂停|下一台|播放列表
重新打开收音机,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
换个收音机锁屏主题,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
搜索汽车之家,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
打开汽车之家,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
把汽车之家更新至最新版本,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
更换汽车之家的皮肤颜色,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
退出汽车之家,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
导航犬下载,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
打开导航犬,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
把导航犬的音量调高一点,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
搜索导航犬的灵敏度调节,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
关闭导航犬,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
安装最新版本的高德导航,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
打开高德导航,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
调高高德导航的音量,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
换个百度导航,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
退出高德导航,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
帮我下载e洗车,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
e洗车打开,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
卸载e洗车,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
换个养车点点,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
我要下载养车点点,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
我想下载路况通,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
路况通更新,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
打开路况通的语音播报,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
调高路况通的语音音量,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
关闭后台运行的路况通,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
搜索油耗通,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
油耗通下载,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
登录油耗通,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
油耗通更新,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
关闭油耗通,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
搜索小熊油耗,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
小熊油耗下载,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
安装小熊油耗,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
打开小熊油耗,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
更新路况电台,返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表
打开路况电台语音播报,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|暂停|下一台|播放列表
调高路况电台的语音音量,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|播放|下一台|播放列表
卸载路况电台,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|暂停|下一台|播放列表
换个路况通,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|播放|下一台|播放列表
帮我下载车点点,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|播放|下一台|播放列表
安装最新版本的车点点,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|播放|下一台|播放列表
车点点打开,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|暂停|下一台|播放列表
退出车点点,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|播放|下一台|播放列表
换个e洗车,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|播放|下一台|播放列表
搜索车轮查违章,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|暂停|下一台|播放列表
下载最新版本的车轮查违章,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|暂停|下一台|播放列表
打开车轮查违章,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|暂停|下一台|播放列表
改变车轮查违章的皮肤颜色,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|暂停|下一台|播放列表
关闭车轮查违章,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|暂停|下一台|播放列表
违章查询助手下载,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|暂停|下一台|播放列表
打开违章查询助手,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|播放|下一台|播放列表
把违章查询助手的亮度调高一点,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|播放|下一台|播放列表
重新登录违章查询助手,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|暂停|下一台|播放列表
关闭违章查询助手,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|播放|下一台|播放列表
搜索讯都车网,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|播放|下一台|播放列表
打开讯都车网,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|播放|下一台|播放列表
把讯都车网更新至最新版本,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|暂停|下一台|播放列表
登录讯都车网,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|暂停|下一台|播放列表
退出讯都车网,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|暂停|下一台|播放列表
我想下载虾米音乐,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|暂停|下一台|播放列表
帮我打开虾米音乐,返回|主界面|通知栏|我的电台|我的收藏|最近播放|听歌识曲|收藏|上一台|播放|下一台|播放列表
调高虾米音乐的音量,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
关闭虾米音乐,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
换个多米音乐,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
搜索咪咕音乐,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
安装最新版本的咪咕音乐,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
咪咕音乐打开,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
把咪咕音乐的音量调高,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
退出咪咕音乐,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
帮我下载全民k歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
打开全民k歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|播放|下一首|播放列表
卸载全民k歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|播放|下一首|播放列表
换个天天k歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
天天k歌打开,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
我要下载百度音乐,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
登录百度音乐,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
退出百度音乐,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
百度音乐更新,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
重新打开百度音乐,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
搜索多米音乐,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
帮我下载多米音乐,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
我要打开多米音乐,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
调低多米音乐的音量,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
关闭后台运行的多米音乐,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
帮我打开音乐雷达,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
更改音乐雷达的皮肤颜色,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
调高音乐雷达的音量,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
关闭音乐雷达,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
重新登录音乐雷达,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
帮我打开影音先锋,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
卸载影视先锋,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|播放|下一首|播放列表
重新下载最新版本的影视先锋,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
登录影视先锋,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
退出影视先锋,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
我要登录万能视频,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
调高万能视频的屏幕亮度,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
调低万能视频的语音音量,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
卸载万能视频,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
换个影视先锋,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
搜索风行视频,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
帮我下载风行视频,返回|主界面|通知栏|媒体库|我的收藏|最近播放|蒙娜丽莎的眼泪|搜索歌手|袁娅维|收藏歌曲|上一首|暂停|下一首|播放列表
打开风行视频,返回|主界面|通知栏|很抱歉已停止运行|确定
调低风行视频的亮度,返回|主界面|通知栏|很抱歉已停止运行|确定
退出风行视频,返回|主界面|通知栏|很抱歉已停止运行|确定
安装最新版本的暴风影音,返回|主界面|通知栏|很抱歉已停止运行|确定
帮我登录暴风影音,返回|主界面|通知栏|很抱歉已停止运行|确定
打开暴风影音,返回|主界面|通知栏|很抱歉已停止运行|确定
后台继续运行暴风影音,返回|主界面|通知栏|很抱歉已停止运行|确定
关闭后台运行的暴风影音,返回|主界面|通知栏|很抱歉已停止运行|确定
搜索优酷视频,返回|主界面|通知栏|很抱歉已停止运行|确定
安装最新版本的优酷视频,返回|主界面|通知栏|很抱歉已停止运行|确定
我要打开优酷视频,返回|主界面|通知栏|很抱歉已停止运行|确定
把优酷视频的音量调低一点,返回|主界面|通知栏|很抱歉已停止运行|确定
找到优酷视频的登录页面,返回|主界面|通知栏|很抱歉已停止运行|确定
帮我下载爱奇艺视频,返回|主界面|通知栏|很抱歉已停止运行|确定
找到爱奇艺登录界面,返回|主界面|通知栏|很抱歉已停止运行|确定
登录爱奇艺视频,返回|主界面|通知栏|很抱歉已停止运行|确定
退出当前爱奇艺账号,返回|主界面|通知栏|很抱歉已停止运行|确定
关闭爱奇艺视频,返回|主界面|通知栏|很抱歉已停止运行|确定
搜索训飞配音,返回|主界面|通知栏|很抱歉已停止运行|确定
帮我下载讯飞配音,返回|主界面|通知栏|很抱歉已停止运行|确定
我要打开讯飞配音,返回|主界面|通知栏|很抱歉已停止运行|确定
把讯飞配音的音量调大一点,返回|主界面|通知栏|很抱歉已停止运行|确定
关闭讯飞配音,返回|主界面|通知栏|很抱歉已停止运行|确定
我要下载企鹅FM,返回|主界面|通知栏|很抱歉已停止运行|确定
打开企鹅FM,返回|主界面|通知栏|很抱歉已停止运行|确定
调节企鹅FM皮肤的亮度,返回|主界面|通知栏|很抱歉已停止运行|确定
把企鹅FM的亮度调成护眼模式,返回|主界面|通知栏|很抱歉已停止运行|确定
关闭企鹅FM,返回|主界面|通知栏|很抱歉已停止运行|确定
帮我打开凤凰FM,返回|主界面|通知栏|很抱歉已停止运行|确定
卸载凤凰FM,返回|主界面|通知栏|很抱歉已停止运行|确定
重新下载最新版本的凤凰FM,返回|主界面|通知栏|很抱歉已停止运行|确定
找到凤凰FM的登录界面,返回|主界面|通知栏|很抱歉已停止运行|确定
登录凤凰FM,返回|主界面|通知栏|很抱歉已停止运行|确定
帮我下载搜狐视频,返回|主界面|通知栏|很抱歉已停止运行|确定
登录搜狐视频,返回|主界面|通知栏|很抱歉已停止运行|确定
搜狐视频更新,返回|主界面|通知栏|很抱歉已停止运行|确定
重新登录搜狐视频,返回|主界面|通知栏|很抱歉已停止运行|确定
退出当前搜狐视频会员账号,返回|主界面|通知栏|很抱歉已停止运行|确定
我想下载影视大全,返回|主界面|通知栏|很抱歉已停止运行|确定
帮我打开影视大全,返回|主界面|通知栏|很抱歉已停止运行|确定
调高影视大全的音量,返回|主界面|通知栏|很抱歉已停止运行|确定
关闭影视大全,返回|主界面|通知栏|很抱歉已停止运行|确定
换个搜狐视频,返回|主界面|通知栏|很抱歉已停止运行|确定
更新当前的乐视视频版本,返回|主界面|通知栏|很抱歉已停止运行|确定
找到乐视视频的登录页面,返回|主界面|通知栏|很抱歉已停止运行|确定
登录乐视视频,返回|主界面|通知栏|很抱歉已停止运行|确定
退出当前登录账号,返回|主界面|通知栏|很抱歉已停止运行|确定
关闭乐视视频,返回|主界面|通知栏|很抱歉已停止运行|确定
帮我下载头条视频,返回|主界面|通知栏|很抱歉已停止运行|确定
更新头条视频,返回|主界面|通知栏|很抱歉已停止运行|确定
登录头条视频,返回|主界面|通知栏|很抱歉已停止运行|确定
退出当前头条账号,返回|主界面|通知栏|很抱歉已停止运行|确定
关闭头条视频,返回|主界面|通知栏|很抱歉已停止运行|确定
打开爱音乐,返回|主界面|通知栏|很抱歉已停止运行|确定
卸载爱音乐,返回|主界面|通知栏|很抱歉已停止运行|确定
重新下载新版本的爱音乐,返回|主界面|通知栏|很抱歉已停止运行|确定
调大爱音乐的音量,返回|主界面|通知栏|很抱歉已停止运行|确定
关闭爱音乐,返回|主界面|通知栏|很抱歉已停止运行|确定
搜索音悦台,返回|主界面|通知栏|很抱歉已停止运行|确定
安装最新版本的音悦台,返回|主界面|通知栏|很抱歉已停止运行|确定
音悦台打开,返回|主界面|通知栏|很抱歉已停止运行|确定
把音悦台的音量调高,返回|主界面|通知栏|很抱歉已停止运行|确定
退出音悦台,返回|主界面|通知栏|很抱歉已停止运行|确定
FM103.75,返回|主界面|通知栏|很抱歉已停止运行|确定
声音大一点,返回|主界面|通知栏|很抱歉已停止运行|确定
不听了，关闭广播,返回|主界面|通知栏|很抱歉已停止运行|确定
我要听广播,返回|主界面|通知栏|很抱歉已停止运行|确定
就听合肥交通广播吧,返回|主界面|通知栏|很抱歉已停止运行|确定
暂停,返回|主界面|通知栏|很抱歉已停止运行|确定
打开电台,返回|主界面|通知栏|很抱歉已停止运行|确定
不要这个电台，换一个,返回|主界面|通知栏|很抱歉已停止运行|确定
声音加到最大,返回|主界面|通知栏|很抱歉已停止运行|确定
搜索电台,返回|主界面|通知栏|很抱歉已停止运行|确定
选择新闻电台,返回|主界面|通知栏|很抱歉已停止运行|确定
开始播放,返回|主界面|通知栏|很抱歉已停止运行|确定
电台89.9,返回|主界面|通知栏|很抱歉已停止运行|确定
不听这个换一个,返回|主界面|通知栏|很抱歉已停止运行|确定
好的，播放,返回|主界面|通知栏|很抱歉已停止运行|确定
我要找滁州电台,返回|主界面|通知栏|很抱歉已停止运行|确定
不是说错了，是安徽电台,返回|主界面|通知栏|很抱歉已停止运行|确定
